section,metric,value,year,stage,ancestry,entity_type,entity,era,snapshot
cohort_summary,Participant instances,1366.0,,,,Cohort,QTR Qingdao,,
cohort_summary,Non-European %,100.0,,,,Cohort,QTR Qingdao,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,QTR Qingdao,,
cohort_summary,Publications,2.0,,,,Cohort,QTR Qingdao,,
cohort_summary,Accessions,5.0,,,,Cohort,QTR Qingdao,,
cohort_ancestry,Participant share (%),0.0,,,European,Cohort,QTR Qingdao,,
cohort_ancestry,Participant share (%),100.0,,,Asian,Cohort,QTR Qingdao,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,QTR Qingdao,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,QTR Qingdao,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,QTR Qingdao,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,QTR Qingdao,,
cohort_summary,Participant instances,956682.0,,,,Cohort,QUEBEC-CAVS,,
cohort_summary,Non-European %,0.0,,,,Cohort,QUEBEC-CAVS,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,QUEBEC-CAVS,,
cohort_summary,Publications,1.0,,,,Cohort,QUEBEC-CAVS,,
cohort_summary,Accessions,1.0,,,,Cohort,QUEBEC-CAVS,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,QUEBEC-CAVS,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,QUEBEC-CAVS,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,QUEBEC-CAVS,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,QUEBEC-CAVS,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,QUEBEC-CAVS,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,QUEBEC-CAVS,,
cohort_summary,Participant instances,1478037.0,,,,Cohort,Qskin,,
cohort_summary,Non-European %,86.96230202626862,,,,Cohort,Qskin,,
cohort_summary,Effective ancestry groups,1.346015815997253,,,,Cohort,Qskin,,
cohort_summary,Publications,1.0,,,,Cohort,Qskin,,
cohort_summary,Accessions,1.0,,,,Cohort,Qskin,,
cohort_ancestry,Participant share (%),13.037697973731374,,,European,Cohort,Qskin,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Qskin,,
cohort_ancestry,Participant share (%),1.7790488330129761,,,African,Cohort,Qskin,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Qskin,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Qskin,,
cohort_ancestry,Participant share (%),85.18325319325565,,,Other/Mixed,Cohort,Qskin,,
cohort_summary,Participant instances,55664.0,,,,Cohort,Quebec Founder Population,,
cohort_summary,Non-European %,0.0,,,,Cohort,Quebec Founder Population,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,Quebec Founder Population,,
cohort_summary,Publications,1.0,,,,Cohort,Quebec Founder Population,,
cohort_summary,Accessions,1.0,,,,Cohort,Quebec Founder Population,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,Quebec Founder Population,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Quebec Founder Population,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Quebec Founder Population,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Quebec Founder Population,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Quebec Founder Population,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,Quebec Founder Population,,
cohort_summary,Participant instances,3259990.0,,,,Cohort,RACE,,
cohort_summary,Non-European %,14.042497062874427,,,,Cohort,RACE,,
cohort_summary,Effective ancestry groups,1.328162474885255,,,,Cohort,RACE,,
cohort_summary,Publications,4.0,,,,Cohort,RACE,,
cohort_summary,Accessions,12.0,,,,Cohort,RACE,,
cohort_ancestry,Participant share (%),85.95750293712557,,,European,Cohort,RACE,,
cohort_ancestry,Participant share (%),11.66319528587511,,,Asian,Cohort,RACE,,
cohort_ancestry,Participant share (%),0.1284973266789162,,,African,Cohort,RACE,,
cohort_ancestry,Participant share (%),2.107061678103307,,,African American or Afro-Caribbean,Cohort,RACE,,
cohort_ancestry,Participant share (%),0.14374277221709267,,,Hispanic or Latin American,Cohort,RACE,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,RACE,,
cohort_summary,Participant instances,33776.0,,,,Cohort,RADIOGEN,,
cohort_summary,Non-European %,4.263382283278068,,,,Cohort,RADIOGEN,,
cohort_summary,Effective ancestry groups,1.088888541373196,,,,Cohort,RADIOGEN,,
cohort_summary,Publications,1.0,,,,Cohort,RADIOGEN,,
cohort_summary,Accessions,8.0,,,,Cohort,RADIOGEN,,
cohort_ancestry,Participant share (%),95.73661771672192,,,European,Cohort,RADIOGEN,,
cohort_ancestry,Participant share (%),4.263382283278068,,,Asian,Cohort,RADIOGEN,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,RADIOGEN,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,RADIOGEN,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,RADIOGEN,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,RADIOGEN,,
cohort_summary,Participant instances,10080112.0,,,,Cohort,RAINE,,
cohort_summary,Non-European %,13.638866314183812,,,,Cohort,RAINE,,
cohort_summary,Effective ancestry groups,1.330894363992787,,,,Cohort,RAINE,,
cohort_summary,Publications,5.0,,,,Cohort,RAINE,,
cohort_summary,Accessions,39.0,,,,Cohort,RAINE,,
cohort_ancestry,Participant share (%),86.3611336858162,,,European,Cohort,RAINE,,
cohort_ancestry,Participant share (%),2.1035083737164824,,,Asian,Cohort,RAINE,,
cohort_ancestry,Participant share (%),1.7263201043797927,,,African,Cohort,RAINE,,
cohort_ancestry,Participant share (%),0.028729839509719732,,,African American or Afro-Caribbean,Cohort,RAINE,,
cohort_ancestry,Participant share (%),5.2548225654635585,,,Hispanic or Latin American,Cohort,RAINE,,
cohort_ancestry,Participant share (%),4.525485431114258,,,Other/Mixed,Cohort,RAINE,,
cohort_summary,Participant instances,73092.0,,,,Cohort,RBH-CRB,,
cohort_summary,Non-European %,6.0512778416242545,,,,Cohort,RBH-CRB,,
cohort_summary,Effective ancestry groups,1.130811959403286,,,,Cohort,RBH-CRB,,
cohort_summary,Publications,1.0,,,,Cohort,RBH-CRB,,
cohort_summary,Accessions,1.0,,,,Cohort,RBH-CRB,,
cohort_ancestry,Participant share (%),93.94872215837574,,,European,Cohort,RBH-CRB,,
cohort_ancestry,Participant share (%),3.434028347835604,,,Asian,Cohort,RBH-CRB,,
cohort_ancestry,Participant share (%),2.209544136157172,,,African,Cohort,RBH-CRB,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,RBH-CRB,,
cohort_ancestry,Participant share (%),0.40770535763147814,,,Hispanic or Latin American,Cohort,RBH-CRB,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,RBH-CRB,,
cohort_summary,Participant instances,18336.0,,,,Cohort,REAAADI,,
cohort_summary,Non-European %,100.0,,,,Cohort,REAAADI,,
cohort_summary,Effective ancestry groups,1.1654593769881096,,,,Cohort,REAAADI,,
cohort_summary,Publications,1.0,,,,Cohort,REAAADI,,
cohort_summary,Accessions,2.0,,,,Cohort,REAAADI,,
cohort_ancestry,Participant share (%),0.0,,,European,Cohort,REAAADI,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,REAAADI,,
cohort_ancestry,Participant share (%),7.689790575916231,,,African,Cohort,REAAADI,,
cohort_ancestry,Participant share (%),92.31020942408377,,,African American or Afro-Caribbean,Cohort,REAAADI,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,REAAADI,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,REAAADI,,
cohort_summary,Participant instances,124674.0,,,,Cohort,REDS,,
cohort_summary,Non-European %,37.91247573672137,,,,Cohort,REDS,,
cohort_summary,Effective ancestry groups,2.302433644568617,,,,Cohort,REDS,,
cohort_summary,Publications,1.0,,,,Cohort,REDS,,
cohort_summary,Accessions,11.0,,,,Cohort,REDS,,
cohort_ancestry,Participant share (%),62.087524263278624,,,European,Cohort,REDS,,
cohort_ancestry,Participant share (%),14.13446267866596,,,Asian,Cohort,REDS,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,REDS,,
cohort_ancestry,Participant share (%),13.605082053996822,,,African American or Afro-Caribbean,Cohort,REDS,,
cohort_ancestry,Participant share (%),10.172931004058585,,,Hispanic or Latin American,Cohort,REDS,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,REDS,,
cohort_summary,Participant instances,1333.0,,,,Cohort,REDS-III,,
cohort_summary,Non-European %,100.0,,,,Cohort,REDS-III,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,REDS-III,,
cohort_summary,Publications,1.0,,,,Cohort,REDS-III,,
cohort_summary,Accessions,1.0,,,,Cohort,REDS-III,,
cohort_ancestry,Participant share (%),0.0,,,European,Cohort,REDS-III,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,REDS-III,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,REDS-III,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,REDS-III,,
cohort_ancestry,Participant share (%),100.0,,,Hispanic or Latin American,Cohort,REDS-III,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,REDS-III,,
cohort_summary,Participant instances,472546.0,,,,Cohort,REGARDS,,
cohort_summary,Non-European %,83.93595544137501,,,,Cohort,REGARDS,,
cohort_summary,Effective ancestry groups,3.88620041183534,,,,Cohort,REGARDS,,
cohort_summary,Publications,7.0,,,,Cohort,REGARDS,,
cohort_summary,Accessions,10.0,,,,Cohort,REGARDS,,
cohort_ancestry,Participant share (%),16.06404455862498,,,European,Cohort,REGARDS,,
cohort_ancestry,Participant share (%),0.5635430201504192,,,Asian,Cohort,REGARDS,,
cohort_ancestry,Participant share (%),29.728534364908388,,,African,Cohort,REGARDS,,
cohort_ancestry,Participant share (%),21.888874310649122,,,African American or Afro-Caribbean,Cohort,REGARDS,,
cohort_ancestry,Participant share (%),0.9152548111718225,,,Hispanic or Latin American,Cohort,REGARDS,,
cohort_ancestry,Participant share (%),30.839748934495265,,,Other/Mixed,Cohort,REGARDS,,
cohort_summary,Participant instances,27006.0,,,,Cohort,REHS,,
cohort_summary,Non-European %,100.0,,,,Cohort,REHS,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,REHS,,
cohort_summary,Publications,1.0,,,,Cohort,REHS,,
cohort_summary,Accessions,1.0,,,,Cohort,REHS,,
cohort_ancestry,Participant share (%),0.0,,,European,Cohort,REHS,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,REHS,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,REHS,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,REHS,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,REHS,,
cohort_ancestry,Participant share (%),100.0,,,Other/Mixed,Cohort,REHS,,
cohort_summary,Participant instances,1263021.0,,,,Cohort,RETROVE,,
cohort_summary,Non-European %,0.7836765976179334,,,,Cohort,RETROVE,,
cohort_summary,Effective ancestry groups,1.0158212806821794,,,,Cohort,RETROVE,,
cohort_summary,Publications,4.0,,,,Cohort,RETROVE,,
cohort_summary,Accessions,7.0,,,,Cohort,RETROVE,,
cohort_ancestry,Participant share (%),99.21632340238207,,,European,Cohort,RETROVE,,
cohort_ancestry,Participant share (%),0.05510597210972739,,,Asian,Cohort,RETROVE,,
cohort_ancestry,Participant share (%),0.5923892001795694,,,African,Cohort,RETROVE,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,RETROVE,,
cohort_ancestry,Participant share (%),0.13618142532863664,,,Hispanic or Latin American,Cohort,RETROVE,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,RETROVE,,
cohort_summary,Participant instances,24650.0,,,,Cohort,REVERSE-I,,
cohort_summary,Non-European %,0.0,,,,Cohort,REVERSE-I,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,REVERSE-I,,
cohort_summary,Publications,1.0,,,,Cohort,REVERSE-I,,
cohort_summary,Accessions,7.0,,,,Cohort,REVERSE-I,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,REVERSE-I,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,REVERSE-I,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,REVERSE-I,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,REVERSE-I,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,REVERSE-I,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,REVERSE-I,,
cohort_summary,Participant instances,36126.0,,,,Cohort,RGC,,
cohort_summary,Non-European %,0.0,,,,Cohort,RGC,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,RGC,,
cohort_summary,Publications,1.0,,,,Cohort,RGC,,
cohort_summary,Accessions,6.0,,,,Cohort,RGC,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,RGC,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,RGC,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,RGC,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,RGC,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,RGC,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,RGC,,
cohort_summary,Participant instances,272773.0,,,,Cohort,RHS,,
cohort_summary,Non-European %,100.0,,,,Cohort,RHS,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,RHS,,
cohort_summary,Publications,3.0,,,,Cohort,RHS,,
cohort_summary,Accessions,9.0,,,,Cohort,RHS,,
cohort_ancestry,Participant share (%),0.0,,,European,Cohort,RHS,,
cohort_ancestry,Participant share (%),100.0,,,Asian,Cohort,RHS,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,RHS,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,RHS,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,RHS,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,RHS,,
cohort_summary,Participant instances,16459663.0,,,,Cohort,RIKEN,,
cohort_summary,Non-European %,10.011997207962278,,,,Cohort,RIKEN,,
cohort_summary,Effective ancestry groups,1.2290286121688423,,,,Cohort,RIKEN,,
cohort_summary,Publications,4.0,,,,Cohort,RIKEN,,
cohort_summary,Accessions,15.0,,,,Cohort,RIKEN,,
cohort_ancestry,Participant share (%),89.98800279203772,,,European,Cohort,RIKEN,,
cohort_ancestry,Participant share (%),5.041427640407948,,,Asian,Cohort,RIKEN,,
cohort_ancestry,Participant share (%),1.057220916369916,,,African,Cohort,RIKEN,,
cohort_ancestry,Participant share (%),0.017594527907406125,,,African American or Afro-Caribbean,Cohort,RIKEN,,
cohort_ancestry,Participant share (%),3.455186172402193,,,Hispanic or Latin American,Cohort,RIKEN,,
cohort_ancestry,Participant share (%),0.4405679508748144,,,Other/Mixed,Cohort,RIKEN,,
cohort_summary,Participant instances,1437602.0,,,,Cohort,RISC,,
cohort_summary,Non-European %,33.65882907786717,,,,Cohort,RISC,,
cohort_summary,Effective ancestry groups,1.8516207646653509,,,,Cohort,RISC,,
cohort_summary,Publications,3.0,,,,Cohort,RISC,,
cohort_summary,Accessions,34.0,,,,Cohort,RISC,,
cohort_ancestry,Participant share (%),66.34117092213283,,,European,Cohort,RISC,,
cohort_ancestry,Participant share (%),0.7962565438834949,,,Asian,Cohort,RISC,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,RISC,,
cohort_ancestry,Participant share (%),0.09954076302064131,,,African American or Afro-Caribbean,Cohort,RISC,,
cohort_ancestry,Participant share (%),1.1800206176674768,,,Hispanic or Latin American,Cohort,RISC,,
cohort_ancestry,Participant share (%),31.58301115329556,,,Other/Mixed,Cohort,RISC,,
cohort_summary,Participant instances,125994.0,,,,Cohort,RISK,,
cohort_summary,Non-European %,0.0,,,,Cohort,RISK,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,RISK,,
cohort_summary,Publications,1.0,,,,Cohort,RISK,,
cohort_summary,Accessions,11.0,,,,Cohort,RISK,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,RISK,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,RISK,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,RISK,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,RISK,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,RISK,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,RISK,,
cohort_summary,Participant instances,868769.0,,,,Cohort,ROOT,,
cohort_summary,Non-European %,12.535553179268597,,,,Cohort,ROOT,,
cohort_summary,Effective ancestry groups,1.288661377645075,,,,Cohort,ROOT,,
cohort_summary,Publications,2.0,,,,Cohort,ROOT,,
cohort_summary,Accessions,4.0,,,,Cohort,ROOT,,
cohort_ancestry,Participant share (%),87.4644468207314,,,European,Cohort,ROOT,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,ROOT,,
cohort_ancestry,Participant share (%),0.2911015471316311,,,African,Cohort,ROOT,,
cohort_ancestry,Participant share (%),1.9441301427652231,,,African American or Afro-Caribbean,Cohort,ROOT,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,ROOT,,
cohort_ancestry,Participant share (%),10.300321489371743,,,Other/Mixed,Cohort,ROOT,,
cohort_summary,Participant instances,7272.0,,,,Cohort,ROS,,
cohort_summary,Non-European %,0.0,,,,Cohort,ROS,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,ROS,,
cohort_summary,Publications,1.0,,,,Cohort,ROS,,
cohort_summary,Accessions,8.0,,,,Cohort,ROS,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,ROS,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,ROS,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,ROS,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,ROS,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,ROS,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,ROS,,
cohort_summary,Participant instances,7336324.0,,,,Cohort,ROSMAP,,
cohort_summary,Non-European %,2.1966178156798963,,,,Cohort,ROSMAP,,
cohort_summary,Effective ancestry groups,1.0451856942003432,,,,Cohort,ROSMAP,,
cohort_summary,Publications,9.0,,,,Cohort,ROSMAP,,
cohort_summary,Accessions,1085.0,,,,Cohort,ROSMAP,,
cohort_ancestry,Participant share (%),97.80338218432011,,,European,Cohort,ROSMAP,,
cohort_ancestry,Participant share (%),0.08359772550939681,,,Asian,Cohort,ROSMAP,,
cohort_ancestry,Participant share (%),0.9583137276925064,,,African,Cohort,ROSMAP,,
cohort_ancestry,Participant share (%),1.117835035639102,,,African American or Afro-Caribbean,Cohort,ROSMAP,,
cohort_ancestry,Participant share (%),0.03687132683889097,,,Hispanic or Latin American,Cohort,ROSMAP,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,ROSMAP,,
cohort_summary,Participant instances,1026092.0,,,,Cohort,ROSMAP 1,,
cohort_summary,Non-European %,0.0,,,,Cohort,ROSMAP 1,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,ROSMAP 1,,
cohort_summary,Publications,1.0,,,,Cohort,ROSMAP 1,,
cohort_summary,Accessions,6.0,,,,Cohort,ROSMAP 1,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,ROSMAP 1,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,ROSMAP 1,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,ROSMAP 1,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,ROSMAP 1,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,ROSMAP 1,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,ROSMAP 1,,
cohort_summary,Participant instances,1026092.0,,,,Cohort,ROSMAP 2,,
cohort_summary,Non-European %,0.0,,,,Cohort,ROSMAP 2,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,ROSMAP 2,,
